FeatureID,FeatureName,crabp1+ Average,crabp1+ Log2 Fold Change,crabp1+ P-Value,crabp1- Average,crabp1- Log2 Fold Change,crabp1- P-Value
MNT_MOUSE.MA0825.1,MNT,848.8339737502312,-0.05873284551806002,1.8070768097695956e-05,884.5951045606103,0.05873284551806002,1.8070768098317647e-05
RARA::RXRA_MOUSE.MA0159.1,RARA::RXRA,671.610125383028,-0.05806747986251182,0.00016987901255305251,699.5820780443023,0.05806747986251182,0.00016987901254451732
EOMES_MOUSE.MA0800.1,EOMES,285.91289586654125,-0.05750323176739869,0.0023333793107496335,297.7042648405078,0.05750323176739869,0.002333379310622318
Rarb_MOUSE.MA0857.1,Rarb,462.47246976009194,-0.05628613807363614,0.002583332231584455,481.13947572567974,0.05628613807363614,0.0025833322315824054
Id2_MOUSE.MA0617.1,Id2,5784.003910710166,-0.05601584102906898,1.2429917314486455e-05,6016.343010000477,0.05601584102906898,1.2429917316339766e-05
Rarg_MOUSE.MA0859.1,Rarg,488.68840545303027,-0.05339738598447674,0.0036733995180336645,507.3965908302808,0.05339738598447674,0.0036733995179945604
MAX_MOUSE.MA0058.3,MAX,823.3796631003598,-0.05301308480461664,0.00011638250178061609,854.6731826314982,0.05301308480461664,0.00011638250178139612
RELA_MOUSE.MA0107.1,RELA,1269.8408274437948,-0.05291189756932546,0.0035049648963101734,1318.0103720329669,0.05291189756932546,0.0035049648962592445
FOXK2_MOUSE.MA1103.1,FOXK2,816.725465355669,-0.05233670602501306,0.0006361782424661417,847.3687134546856,0.05233670602501306,0.0006361782424664548
XBP1_MOUSE.MA0844.1,XBP1,180.8200929314594,-0.05179546988962702,0.015468743575984451,187.53375985529402,0.05179546988962702,0.015468743576478953
HINFP_MOUSE.MA0131.2,HINFP,949.6089926065721,-0.05065726087128297,0.009251942831385918,984.0917810929601,0.05065726087128297,0.009251942831380007
Ar_MOUSE.MA0007.3,Ar,261.38055237406684,-0.04990515492526981,0.01983619733988934,270.73053227794065,0.04990515492526981,0.01983619733992819
SP1_MOUSE.MA0079.3,SP1,28005.84044170708,-0.0491842498893611,0.001903622121163632,28993.198275824045,0.0491842498893611,0.0019036221211723295
HIC2_MOUSE.MA0738.1,HIC2,4890.640641208889,-0.04883959471159649,4.028502008738143e-05,5061.85255881596,0.04883959471159649,4.028502008759643e-05
TFAP2C_MOUSE.MA0524.2,TFAP2C,1515.9087078993564,-0.04878164713583111,0.005901715132679795,1568.9144879738444,0.04878164713583111,0.005901715132770209
TFAP2B_MOUSE.MA0811.1,TFAP2B,1515.9087078993564,-0.04878164713583111,0.005901715132679795,1568.9144879738444,0.04878164713583111,0.005901715132770209
RARA_MOUSE.MA0729.1,RARA,432.6660160069805,-0.04792149724582373,0.00985817145914043,447.5276024998474,0.04792149724582373,0.00985817145913383
Atf1_MOUSE.MA0604.1,Atf1,2631.12819859238,-0.04762454776815872,0.0002334576451229126,2720.9461989529723,0.04762454776815872,0.00023345764510393702
POU3F2_MOUSE.MA0787.1,POU3F2,1187.8487419803846,-0.04727482835344965,0.0004786859670398331,1228.100025530427,0.04727482835344965,0.00047868596702590143
TP53_MOUSE.MA0106.3,TP53,179.23385130041007,-0.04664969455127377,0.07243764956869779,185.22675453008728,0.04664969455127377,0.07243764956926989
GRHL1_MOUSE.MA0647.1,GRHL1,184.06702074663986,-0.04571624638493965,0.029676165329181763,190.09849602064648,0.04571624638493965,0.029676165329180527
SP3_MOUSE.MA0746.1,SP3,15428.158326351382,-0.04569759636055437,0.006986191019014371,15933.530291259052,0.04569759636055437,0.006986191018908799
IRF4_MOUSE.MA1419.1,IRF4,146.174743228035,-0.04502310042113944,0.06260462756748815,150.89197772823644,0.04502310042113944,0.0626046275653164
RORC_MOUSE.MA1151.1,RORC,324.89893566503935,-0.044856479362222146,0.03483379085366262,335.34553973788655,0.044856479362222146,0.034833790853783866
SMAD2::SMAD3::SMAD4_MOUSE.MA0513.1,SMAD2::SMAD3::SMAD4,454.99365542741884,-0.04456651271055456,0.007824930256567745,469.52901568301803,0.04456651271055456,0.007824930256618215
ZSCAN4_MOUSE.MA1155.1,ZSCAN4,409.8115382108868,-0.04435689350867378,0.01871974625688851,422.84201690833,0.04435689350867378,0.018719746256935708
PPARG_MOUSE.MA0066.1,PPARG,355.1005181998923,-0.04389180025049377,0.01586180505236733,366.2732405553721,0.04389180025049377,0.0158618050523799
GMEB2_MOUSE.MA0862.1,GMEB2,602.3766910170112,-0.043708118741255575,0.005264636073676864,621.2507609941626,0.043708118741255575,0.005264636072924528
REL_MOUSE.MA0101.1,REL,2193.62901313917,-0.04302588410044095,0.0061253560931004624,2261.2926747301717,0.04302588410044095,0.006125356093110809
POU3F1_MOUSE.MA0786.1,POU3F1,1423.064897198262,-0.04213536320074773,0.0009739793435077918,1466.0547382834957,0.04213536320074773,0.0009739793434842825
MYBL2_MOUSE.MA0777.1,MYBL2,46.69391429449962,-0.0418641595731426,0.37745126449417027,48.095089218410976,0.0418641595731426,0.37745126449714206
ESR1_MOUSE.MA0112.3,ESR1,394.2010880800546,-0.04181917907219557,0.03659119759569908,406.02036500028294,0.04181917907219557,0.03659119759577975
TFAP2B(var.2)_MOUSE.MA0812.1,TFAP2B(var.2),883.221630769911,-0.04163692635303029,0.017475502515426657,909.5887099366921,0.04163692635303029,0.017475502514984444
EGR4_MOUSE.MA0733.1,EGR4,2589.261727240027,-0.04105087709359978,0.02099248584843591,2665.4774932591727,0.04105087709359978,0.02099248584875648
ESR2_MOUSE.MA0258.2,ESR2,923.8683567525402,-0.04097769196533285,0.0045629108606062,951.0142279015762,0.04097769196533285,0.00456291086061805
Tcfl5_MOUSE.MA0632.1,Tcfl5,1950.8252400110387,-0.040971713321669156,0.019598487053688406,2008.1381285265581,0.040971713321669156,0.019598487053414822
STAT1::STAT2_MOUSE.MA0517.1,STAT1::STAT2,2580.5918000580464,-0.04085564913790307,0.0023043931017479144,2656.192896895875,0.04085564913790307,0.0023043931016272523
CTCF_MOUSE.MA0139.1,CTCF,10925.67731141476,-0.04047828860896807,0.001724971570260046,11242.816428370972,0.04047828860896807,0.0017249715702059494
Arnt_MOUSE.MA0004.1,Arnt,25342.472025126226,-0.03979090349950454,0.0002633322024541706,26065.66509319915,0.03979090349950454,0.00026333220245444684
IRF3_MOUSE.MA1418.1,IRF3,2146.843474779339,-0.03947786317155533,0.003029646081362061,2207.6280849173922,0.03947786317155533,0.003029646081110876
NFYA_MOUSE.MA0060.3,NFYA,1988.167773137655,-0.038647856005175285,0.023303787547634635,2043.28381455716,0.038647856005175285,0.0233037875466566
TFAP2A(var.3)_MOUSE.MA0872.1,TFAP2A(var.3),1608.7868776249497,-0.038572553022495626,0.04665686476345455,1653.2993367083823,0.038572553022495626,0.04665686476498566
KLF16_MOUSE.MA0741.1,KLF16,15059.274112823201,-0.03853643917895866,0.025185010420359057,15475.555160556225,0.03853643917895866,0.025185010421508062
MEOX1_MOUSE.MA0661.1,MEOX1,300.65864388080865,-0.038329469212172285,0.055637311863453116,308.92498556392485,0.038329469212172285,0.05563731186347988
GATA1::TAL1_MOUSE.MA0140.2,GATA1::TAL1,682.375953059464,-0.037844568967662084,0.03717881958497075,700.9021628352925,0.037844568967662084,0.03717881958550983
FOSL2::JUND(var.2)_MOUSE.MA1145.1,FOSL2::JUND(var.2),789.4329468950871,-0.03713882263002155,0.02182527806095894,810.4692004874822,0.03713882263002155,0.021825278060953194
BACH2_MOUSE.MA1101.1,BACH2,958.7370401152099,-0.03712299451895262,0.2731120589195644,984.2740785164779,0.03712299451895262,0.27311205891589047
TFAP2A_MOUSE.MA0003.3,TFAP2A,1073.9543022694081,-0.037081384629361835,0.03276670816299236,1102.5285313169936,0.037081384629361835,0.03276670816168151
FOXO3_MOUSE.MA0157.2,FOXO3,4522.31189857678,-0.03665587322131003,0.0015078167484110176,4641.267258288418,0.03665587322131003,0.0015078167481226408
TFAP2A(var.2)_MOUSE.MA0810.1,TFAP2A(var.2),2554.7137281060172,-0.03645271438526443,0.054669757734463816,2621.5438141914074,0.03645271438526443,0.054669757734446656
KLF4_MOUSE.MA0039.3,KLF4,1863.410155180828,-0.036343197592143994,0.0071739007258701986,1912.0108112702594,0.036343197592143994,0.007173900725204324
FOSL2::JUNB(var.2)_MOUSE.MA1139.1,FOSL2::JUNB(var.2),336.60963651520507,-0.03574814713358698,0.0636462131017744,345.24617567031333,0.03574814713358698,0.06364621310182082
TFAP2C(var.3)_MOUSE.MA0815.1,TFAP2C(var.3),1793.8044980494026,-0.03560746764153855,0.06455784160473164,1839.6513063698374,0.03560746764153855,0.06455784160401308
CREB1_MOUSE.MA0018.3,CREB1,624.6298858843678,-0.03527951628491266,0.04731525321997292,640.4485655259921,0.03527951628491266,0.047315253222805366
RARA::RXRG_MOUSE.MA1149.1,RARA::RXRG,1312.8926851413723,-0.035028890334196205,0.010912296643449268,1345.9081639492272,0.035028890334196205,0.01091229664314482
SP2_MOUSE.MA0516.1,SP2,38766.39973438655,-0.03428807970960612,0.026089757223170598,39720.873615924254,0.03428807970960612,0.026089757223157196
Sox6_MOUSE.MA0515.1,Sox6,1634.183923233989,-0.03400242611697557,0.014413698044686866,1674.0875291074524,0.03400242611697557,0.014413698045140137
Mlxip_MOUSE.MA0622.1,Mlxip,5922.820096191275,-0.03364763526442971,0.007038870765235302,6065.9530536695,0.03364763526442971,0.007038870765082469
POU6F1_MOUSE.MA0628.1,POU6F1,527.7202572841941,-0.0326269214669086,0.03492130245254668,540.0906908204723,0.0326269214669086,0.03492130245253258
SREBF1_MOUSE.MA0595.1,SREBF1,1208.4584301758598,-0.03218033187941849,0.014309999998808188,1236.4039874775608,0.03218033187941849,0.014309999998031356
NFYB_MOUSE.MA0502.1,NFYB,1124.6682224303215,-0.0308765650470626,0.06412698220126095,1149.6367000011883,0.0308765650470626,0.06412698219768237
Nr2f6(var.2)_MOUSE.MA0728.1,Nr2f6(var.2),255.87738195010138,-0.03071074356271808,0.19257129522422378,261.527655449323,0.03071074356271808,0.1925712952226873
GATA3_MOUSE.MA0037.3,GATA3,7365.601346948031,-0.030188018399472938,0.008517304216508934,7525.533090359091,0.030188018399472938,0.00851730421650755
GATA5_MOUSE.MA0766.1,GATA5,7365.601346948031,-0.030188018399472938,0.008517304216508934,7525.533090359091,0.030188018399472938,0.00851730421650755
Pitx1_MOUSE.MA0682.1,Pitx1,12416.652820535817,-0.029679658787413743,0.007038870765235302,12681.79057008501,0.029679658787413743,0.007038870765082469
Gata1_MOUSE.MA0035.3,Gata1,585.8900857614478,-0.029483370090764183,0.07638299612697622,598.3190023392465,0.029483370090764183,0.07638299612925423
NKX3-2_MOUSE.MA0122.2,NKX3-2,1722.7729414012576,-0.028963270201360913,0.017406320345786864,1758.6861058557695,0.028963270201360913,0.01740632034575624
TFAP2B(var.3)_MOUSE.MA0813.1,TFAP2B(var.3),1411.5030854542597,-0.028826530980488485,0.11388203979158866,1440.7908298311636,0.028826530980488485,0.1138820397862839
Nkx2-5(var.2)_MOUSE.MA0503.1,Nkx2-5(var.2),291.8799131212467,-0.02870949223303043,0.13636139961199362,297.91170673623486,0.02870949223303043,0.13636139961416233
ARNT::HIF1A_MOUSE.MA0259.1,ARNT::HIF1A,5195.7831377868515,-0.02850110439789688,0.07381574961243352,5302.39715220659,0.02850110439789688,0.07381574961246107
Gmeb1_MOUSE.MA0615.1,Gmeb1,1213.0797189710108,-0.028315926300891192,0.1593890643914854,1237.8120779212836,0.028315926300891192,0.15938906439161832
MYB_MOUSE.MA0100.3,MYB,1465.876241724345,-0.028176666757429913,0.030258708943804793,1495.6183514836246,0.028176666757429913,0.030258708943753543
SOX13_MOUSE.MA1120.1,SOX13,614.4481616244193,-0.027973471643132797,0.13400545795422122,626.8265477065833,0.027973471643132797,0.13400545795399044
ZIC4_MOUSE.MA0751.1,ZIC4,3777.900726783895,-0.026377869808662524,0.17265043799128696,3849.7507037287237,0.026377869808662524,0.17265043803357397
TFDP1_MOUSE.MA1122.1,TFDP1,2367.8407203586044,-0.02634572382964251,0.12738352256913052,2412.8195503816937,0.02634572382964251,0.12738352256711732
RORA_MOUSE.MA0071.1,RORA,358.69676276414856,-0.025561566067322516,0.1657352827560845,365.31146449336495,0.025561566067322516,0.16573528274860155
NR1A4::RXRA_MOUSE.MA1146.1,NR1A4::RXRA,261.4779029434814,-0.023614499151323187,0.2539491966119275,265.94051032206175,0.023614499151323187,0.2539491966120451
Ahr::Arnt_MOUSE.MA0006.1,Ahr::Arnt,46725.702118665526,-0.02300033297790982,0.04919593955917363,47503.01861741575,0.02300033297790982,0.04919593955901111
EGR2_MOUSE.MA0472.2,EGR2,571.568099049338,-0.022095050411799377,0.31361353774847167,580.7115856746576,0.022095050411799377,0.3136135377483589
VDR_MOUSE.MA0693.2,VDR,17060.73882844207,-0.022043674319970563,0.050129557661908526,17333.05904219469,0.022043674319970563,0.05012955766508724
Hnf4a_MOUSE.MA0114.3,Hnf4a,354.5278677915712,-0.021699005609962185,0.2429258098733558,360.1002726279797,0.021699005609962185,0.24292580987024917
TFAP4_MOUSE.MA0691.1,TFAP4,286.89212806477025,-0.021595397310948172,0.2502480630376546,291.38043007985937,0.021595397310948172,0.2502480630387476
ZIC1_MOUSE.MA0696.1,ZIC1,1648.809414662509,-0.02144068823267098,0.25356904828343874,1674.4269794822785,0.02144068823267098,0.2535690482811866
CTCFL_MOUSE.MA1102.1,CTCFL,7383.742911883643,-0.02138732673753374,0.17881639240316613,7498.188476831437,0.02138732673753374,0.17881639241425543
GLIS1_MOUSE.MA0735.1,GLIS1,305.51471934337127,-0.02124912695513359,0.2994222709596775,310.21992588270575,0.02124912695513359,0.2994222709501637
EGR3_MOUSE.MA0732.1,EGR3,4845.218010820862,-0.02035027757162311,0.27395644081746173,4916.781526404185,0.02035027757162311,0.27395644081870907
FOXC1_MOUSE.MA0032.2,FOXC1,4670.5882688033535,-0.020234575113834197,0.11684580354045167,4739.192405307684,0.020234575113834197,0.116845803536843
FOXB1_MOUSE.MA0845.1,FOXB1,1950.4644702537962,-0.02001107913536515,0.16747225800937854,1978.8071016943654,0.02001107913536515,0.16747225800976911
Foxd3_MOUSE.MA0041.1,Foxd3,10337.41072645878,-0.019897708512054635,0.07595581078269967,10486.803868570862,0.019897708512054635,0.07595581079679162
HLTF_MOUSE.MA0109.1,HLTF,2069.587208192744,-0.019654696128512228,0.09779982801310975,2099.1422595702043,0.019654696128512228,0.0977998280137019
PBX2_MOUSE.MA1113.1,PBX2,542.0594235085536,-0.019529846613906443,0.23368279204910347,549.7524542669104,0.019529846613906443,0.23368279206346387
Pou2f3_MOUSE.MA0627.1,Pou2f3,1847.4962003335856,-0.01949952856467796,0.1330686045497398,1873.678063387124,0.01949952856467796,0.13306860457275738
THAP1_MOUSE.MA0597.1,THAP1,4494.097412958801,-0.01938450955258375,0.1196999943086201,4557.42301570638,0.01938450955258375,0.1196999943086334
FOXK1_MOUSE.MA0852.2,FOXK1,951.9797652970213,-0.018929041011983117,0.1674852212762691,965.088846220753,0.018929041011983117,0.16748522127112053
ZBTB7C_MOUSE.MA0695.1,ZBTB7C,643.0864085445558,-0.018924219231324813,0.3141310929112554,651.9395893256594,0.018924219231324813,0.3141310929194443
Foxj3_MOUSE.MA0851.1,Foxj3,10577.746376327048,-0.01852936571499697,0.0984733174946442,10720.440018221978,0.01852936571499697,0.09847331747783926
ZIC3_MOUSE.MA0697.1,ZIC3,3706.359511272344,-0.018435172699840408,0.3548701103128367,3756.1126892211496,0.018435172699840408,0.3548701103124361
NFIA_MOUSE.MA0670.1,NFIA,1248.503873229752,-0.018406981543067857,0.18335046323496978,1265.238410983619,0.018406981543067857,0.18335046323536763
Rarb(var.2)_MOUSE.MA0858.1,Rarb(var.2),270.33107825612507,-0.018346995829860546,0.38825953380899525,273.94273860268356,0.018346995829860546,0.3882595338267974
MAFG_MOUSE.MA0659.1,MAFG,595.0467657905016,-0.017997744058735776,0.3908664884824174,602.8512934549797,0.017997744058735776,0.39086648848247624
FOXP2_MOUSE.MA0593.1,FOXP2,2007.8325881594005,-0.01726252615330459,0.17049031802887388,2033.1317339026398,0.01726252615330459,0.1704903180240107
Sox17_MOUSE.MA0078.1,Sox17,3239.4089153191817,-0.017158301554317745,0.17360118201771058,3279.989535701233,0.017158301554317745,0.1736011820179981
ZNF282_MOUSE.MA1154.1,ZNF282,338.15006611358876,-0.016762205739876634,0.3548701103128367,342.29170018571614,0.016762205739876634,0.3548701103124361
Myod1_MOUSE.MA0499.1,Myod1,2513.757770902895,-0.01589000739531876,0.24035848389882544,2543.0113413635927,0.01589000739531876,0.24035848389193512
FOXO6_MOUSE.MA0849.1,FOXO6,14357.491037425736,-0.015612914019808244,0.15916281947775943,14521.787612947726,0.015612914019808244,0.15916281946070576
FOXO4_MOUSE.MA0848.1,FOXO4,14357.491037425736,-0.015612914019808244,0.15916281947775943,14521.787612947726,0.015612914019808244,0.15916281946070576
FOXD2_MOUSE.MA0847.1,FOXD2,14357.491037425736,-0.015612914019808244,0.15916281947775943,14521.787612947726,0.015612914019808244,0.15916281946070576
FOXI1_MOUSE.MA0042.2,FOXI1,14357.491037425736,-0.015612914019808244,0.15916281947775943,14521.787612947726,0.015612914019808244,0.15916281946070576
MEIS3_MOUSE.MA0775.1,MEIS3,4374.986128028019,-0.01521322525848312,0.17218815171879928,4423.8241487401165,0.01521322525848312,0.17218815176055366
HSF2_MOUSE.MA0770.1,HSF2,1009.737285480284,-0.014780102929954353,0.37378095897905317,1020.702132629756,0.014780102929954353,0.3737809589596352
IRF7_MOUSE.MA0772.1,IRF7,554.2855097262083,-0.014025657643518485,0.4405284359277493,560.0113989283203,0.014025657643518485,0.44052843593082047
FOXF2_MOUSE.MA0030.1,FOXF2,1199.1471345365594,-0.013375393125308221,0.3599554925553253,1210.9892121919725,0.013375393125308221,0.3599554925557829
NKX2-8_MOUSE.MA0673.1,NKX2-8,3433.97834455443,-0.012411311378325962,0.31924647042384124,3465.5745989603033,0.012411311378325962,0.3192464704143151
GRHL2_MOUSE.MA1105.1,GRHL2,627.5217704463893,-0.012224543374509622,0.45143018886238373,633.2132436477551,0.012224543374509622,0.4514301888632851
EMX2_MOUSE.MA0886.1,EMX2,688.5147654366658,-0.012174708289144576,0.4253230518841001,694.7354810259525,0.012174708289144576,0.42532305188393243
Spz1_MOUSE.MA0111.1,Spz1,76.66643666602415,-0.01214307838309825,0.7190508388549496,77.3569687520279,0.01214307838309825,0.7190508388549176
ATF7_MOUSE.MA0834.1,ATF7,275.92014624133867,-0.011943539781432477,0.5532398035680635,278.368165711527,0.011943539781432477,0.5532398035676769
RREB1_MOUSE.MA0073.1,RREB1,25708.93392742721,-0.011820138684509374,0.32436444294114253,25934.857262648125,0.011820138684509374,0.3243644429044812
VENTX_MOUSE.MA0724.1,VENTX,459.4889611327392,-0.011270487746944724,0.4674199290019708,463.34976163757324,0.011270487746944724,0.46741992900501783
HSF1_MOUSE.MA0486.2,HSF1,944.6498400705117,-0.011267566407052954,0.5124642939369143,952.5857574146598,0.011267566407052954,0.5124642939294568
LHX6_MOUSE.MA0658.1,LHX6,690.0838275554655,-0.011173297236895863,0.46055314175012985,695.835551685111,0.011173297236895863,0.46055314174955625
Creb3l2_MOUSE.MA0608.1,Creb3l2,992.5634997347352,-0.010205484771091733,0.4597340131012667,1000.1653849527793,0.010205484771091733,0.4597340131432185
TBX2_MOUSE.MA0688.1,TBX2,224.4789600618574,-0.00989659566917922,0.6641975263476092,226.14938305078462,0.00989659566917922,0.6641975263671553
E2F4_MOUSE.MA0470.1,E2F4,4806.031543379451,-0.009842757150828163,0.5670000258490627,4841.624698970474,0.009842757150828163,0.5670000258747291
IRF2_MOUSE.MA0051.1,IRF2,1406.641283487614,-0.009243415205345329,0.5173064178332101,1416.4698390866815,0.009243415205345329,0.5173064178509266
MEF2D_MOUSE.MA0773.1,MEF2D,1396.8661410175732,-0.009139625888380465,0.5172715927276798,1406.5252003278883,0.009139625888380465,0.5172715927558837
IRF1_MOUSE.MA0050.2,IRF1,21690.04472930956,-0.008299422140657597,0.4418586283348699,21827.319143711215,0.008299422140657597,0.44185862833434325
POU2F1_MOUSE.MA0785.1,POU2F1,1130.0110507399572,-0.007928030639735795,0.6001796182802319,1136.869594236897,0.007928030639735795,0.600179618279154
TFAP2C(var.2)_MOUSE.MA0814.1,TFAP2C(var.2),582.116319570612,-0.007595410535547131,0.6727204451831778,585.5141798666411,0.007595410535547131,0.6727204452141932
CENPB_MOUSE.MA0637.1,CENPB,101.5939089402401,-0.007338312907966937,0.8710698226767805,102.16827670459202,0.007338312907966937,0.87106982267686
FOSB::JUNB(var.2)_MOUSE.MA1136.1,FOSB::JUNB(var.2),964.5608947678351,-0.007177258744198056,0.6255431753980746,969.9102987668936,0.007177258744198056,0.6255431753977255
Pax2_MOUSE.MA0067.1,Pax2,20145.543586522734,-0.006014088607466661,0.5958985424317076,20240.95439202409,0.006014088607466661,0.5958985425401017
ZNF24_MOUSE.MA1124.1,ZNF24,1659.5294303062794,-0.005022059361881048,0.6900036652060666,1666.242453778139,0.005022059361881048,0.690003665185257
Sox3_MOUSE.MA0514.1,Sox3,3753.454280852669,-0.005015884769091983,0.6600687688915806,3768.622064145295,0.005015884769091983,0.6600687689315476
Foxa2_MOUSE.MA0047.2,Foxa2,551.7601214255124,-0.0046392207209304814,0.7608145831488665,553.8447171189802,0.0046392207209304814,0.7608145831481284
FOXG1_MOUSE.MA0613.1,FOXG1,10030.309765484359,-0.004547799942629993,0.6806269460980383,10067.576369542625,0.004547799942629993,0.6806269460984566
PITX3_MOUSE.MA0714.1,PITX3,2625.7223787378293,-0.004249789756444855,0.700967094463138,2634.9332456428797,0.004249789756444855,0.700967094460773
Hes2_MOUSE.MA0616.1,Hes2,253.1515660064931,-0.004188448190305394,0.8612839850489862,254.02831661288798,0.004188448190305394,0.8612839850370618
Foxj2_MOUSE.MA0614.1,Foxj2,10328.093704315395,-0.00407383999568367,0.700967094463138,10363.061634710659,0.00407383999568367,0.700967094460773
GCM2_MOUSE.MA0767.1,GCM2,374.20986232556623,-0.0034449990325207125,0.8268117224089789,375.31267831462907,0.0034449990325207125,0.8268117224773941
PLAG1_MOUSE.MA0163.1,PLAG1,4388.220078964319,-0.003277489964208513,0.8429152612934104,4400.647231481159,0.003277489964208513,0.8429152612931106
Znf423_MOUSE.MA0116.1,Znf423,1729.0262838601238,-0.0025629621527514246,0.8612839850489862,1733.0638886744543,0.0025629621527514246,0.8612839850370618
ASCL1_MOUSE.MA1100.1,ASCL1,3573.189658817281,-0.002162950162066579,0.8503079653031731,3580.541412019448,0.002162950162066579,0.8503079653561245
E2F6_MOUSE.MA0471.1,E2F6,5559.960164958633,-0.0018078061905111298,0.888578008263405,5570.02862828473,0.0018078061905111298,0.8885780082626467
FOXA1_MOUSE.MA0148.3,FOXA1,2487.69072431612,-0.00022707326389159732,0.9470141411119627,2489.466187793808,0.00022707326389159732,0.9470141411019023
RELB_MOUSE.MA1117.1,RELB,466.04008180393214,-0.0001917130781468046,0.959484421210835,466.3608121846414,0.0001917130781468046,0.9594844212105169
GBX2_MOUSE.MA0890.1,GBX2,1331.389293330143,-6.065679300171212e-05,0.9818389520718214,1332.185568240981,6.065679300171212e-05,0.9818389520720562
